cod_sys,nm_sys,Codigo,Descricao,Categoria,Categoria_Aux,Classe,Especialidade,Procedimento,Patologia
2,SMART,0,PACOTE - RET CORPO ESTRANHO IMANTAVEL,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Retirada de corpo estranho,Eletivos
2,SMART,0,PACOTE  RETINOGRAFIA FLUORESCENTE,Exames,Taxas,Exames,Exames,Retinografia,Eletivos
2,SMART,0,PACOTE - RETINOGRAFIA FLUORESCENTE,Exames,Taxas,Exames,Exames,Retinografia,Eletivos
2,SMART,0,PACOTE - RETINOGRAFIA SIMPLES,Exames,Taxas,Exames,Exames,Retinografia,Eletivos
2,SMART,0,PACOTE - RETINOPEXIA  PNEUMATICA,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PACOTE - RETINOPEXIA INTR,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PACOTE - RETINOPEXIA INTROFLEXAO ESCLERAL,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PACOTE - SUTURA DA CORNEA,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Sutura de Córnea,Eletivos
2,SMART,0,PACOTE - TRAN DE CORNEA,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Transplante de Córnea,Eletivos
2,SMART,0,PACOTE - TRANSPLANTE CONJ,Cirurgias,Taxas,Outras Cirurgias,Córnea,Pterígio,Eletivos
2,SMART,0,PACOTE - TRANSPLANTE CONJUNTIVAL,Cirurgias,Taxas,Outras Cirurgias,Córnea,Pterígio,Eletivos
2,SMART,0,PACOTE - TRANSPLANTE DE CORNEA,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Transplante de Córnea,Eletivos
2,SMART,0,PACOTE - VITRECTOMIA +IMPLANTE OLEO SILICONE,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PACOTE - VITRECTOMIA ANTERIOR,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PACOTE - VITRECTOMIA VIA PRAS PLANA + ENDOLASER,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PACOTE - VVPP+RET+END+OL,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PACOTE - VVPP+RETINOPEXIA,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PACOTE AMBULATORIAL,Consultas,Consultas,Consultas,Consultas,Consultas,Eletivos
2,SMART,0,PACOTE CAPSULOTOMIA,Exames,Taxas,Exames,Exames,Yag Laser,Eletivos
2,SMART,0,PACOTE CIRURG DIARIAS/TAXA/MAT,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
2,SMART,0,PACOTE CONS+EXAMES,Exames,Procedimento,Exames,Exames,Pacote Exames,Eletivos
2,SMART,0,PACOTE CONSULTA,Exames,Procedimento,Exames,Exames,Pacote Exames,Eletivos
2,SMART,0,PACOTE CONSULTA EM CONSULTORIO,Exames,Procedimento,Exames,Exames,Pacote Exames,Eletivos
2,SMART,0,PACOTE CONSULTA OFTALMOLOGICA,Consultas,Consultas,Consultas,Consultas,Consultas,Eletivos
2,SMART,0,PACOTE CONSULTA SUB,Consultas,Consultas,Consultas,Consultas,Consultas,Eletivos
2,SMART,0,PACOTE DE RETINOGRAFIA MONOCULAR,Consultas,Consultas,Consultas,Consultas,Consultas,Eletivos
2,SMART,0,PACOTE EMERG PLANSER,Exames,Procedimento,Exames,Exames,Pacote Exames,Eletivos
2,SMART,0,PACOTE EXAMES,Exames,Procedimento,Exames,Exames,Pacote Exames,Eletivos
2,SMART,0,PACOTE EXAMES AMBUL,Consultas,Procedimento,Consultas,Consultas,Consultas,Eletivos
2,SMART,0,PACOTE EXAMES AMBULATORIAIS,Exames,Procedimento,Exames,Exames,Pacote Exames,Eletivos
2,SMART,0,PACOTE EXMAES AMBULATORIAL,Exames,Procedimento,Exames,Exames,Pacote Exames,Eletivos
2,SMART,0,PACOTE GLAUCOMA,Cirurgias,Taxas,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
2,SMART,0,PACOTE PRE OP CATARA,Exames,Procedimento,Exames,Exames,Pacote Exames,Eletivos
2,SMART,0,PACOTE PRE OP REFRAT,Exames,Procedimento,Exames,Exames,Pacote Exames,Eletivos
2,SMART,0,PACOTE PROCED Z-LASI,Exames,Procedimento,Exames,Exames,Pacote Exames,Eletivos
2,SMART,0,"PACOTE PROCEDIMENTO Z-LASIK ANEL SUCCAO 09,5MM",Cirurgias,Taxas,Refrativa,Refrativa,LASIK,Eletivos
2,SMART,0,PACOTE PROCEDIMENTO Z-LASIK-Z ANEL (FEMTOSEGUNDO),Cirurgias,Taxas,Refrativa,Refrativa,LASIK,Eletivos
2,SMART,0,PACOTE TAXAS,Taxas,Taxas,Taxas,Taxas,Taxas,Taxas
2,SMART,0,PACOTE -TRANSPLANTE /PETERIGIO,Cirurgias,Taxas,Outras Cirurgias,Córnea,Pterígio,Eletivos
2,SMART,0,PACOTE -VITRECTOMIA PLANA + RETINOPEXIA + ENDO+OLEO SILICONE,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PACOTE VITRECTOMIA+RETINOPEXIA+ENDOLASER+OLEO SIL+FACO,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PACOTE VVP+RET+END+OL+F,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PACOTE VVPP+ENDOLASER,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PACOTE VVPP+IMPL OL SIL,Cirurgias,Taxas,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PAGAMENTO SOBRE LIMINAR,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
2,SMART,0,PALPE RECONST TOTAL,Cirurgias,Procedimento,Plastica,Plastica Ocular,Reconstrução Total de Palpebra,Eletivos
2,SMART,0,PALPEBRA RECONS PARC,Cirurgias,Procedimento,Outras Cirurgias,Córnea,Reconstrução da Camara Anterior,Eletivos
2,SMART,0,PAM BINOC,Exames,Procedimento,Exames,Exames,Acuidade Visual com Laser,Eletivos
2,SMART,0,PAM MONOC,Exames,Procedimento,Exames,Exames,Acuidade Visual com Laser,Eletivos
2,SMART,0,PANCRIOTERAPIA,Exames,Procedimento,Exames,Exames,Acuidade Visual com Laser,Eletivos
2,SMART,0,PANCRIOTERAPIA PERIF,Cirurgias,Procedimento,Outras Cirurgias,Glaucoma,Pancrioterapia,Cronico
2,SMART,0,PAN-FOTOCOAL RET SUS,Exames,Procedimento,Exames,Exames,Fotocoagulação,Eletivos
2,SMART,0,PANTOPRAZOL 40MG,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
2,SMART,0,PANTOPRAZOL EV 40MG,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
2,SMART,0,PAPILOGRAFIA,Exames,Procedimento,Exames,Exames,Papilografia,Eletivos
2,SMART,0,PAQ BINOC,Exames,Procedimento,Exames,Exames,Paquimetria,Eletivos
2,SMART,0,PAQ MONOC,Exames,Procedimento,Exames,Exames,Paquimetria,Eletivos
2,SMART,0,PAQUIMETRIA,Exames,Procedimento,Exames,Exames,Paquimetria,Eletivos
2,SMART,0,PAQUIMETRIA - SUS,Exames,Procedimento,Exames,Exames,Paquimetria,Eletivos
2,SMART,0,PAQUIMETRIA BINO,Exames,Procedimento,Exames,Exames,Paquimetria,Eletivos
2,SMART,0,PAQUIMETRIA BINO CHK,Exames,Procedimento,Exames,Exames,Paquimetria,Eletivos
2,SMART,0,PAQUIMETRIA MONO,Exames,Procedimento,Exames,Exames,Paquimetria,Eletivos
2,SMART,0,PAQUIMETRIA ULTRASONICA - MONO - AMB,Exames,Procedimento,Exames,Exames,Paquimetria,Eletivos
2,SMART,0,PAQUIMETRIA ULTRA-SÔNICA - MONO - TUSS,Exames,Procedimento,Exames,Exames,Paquimetria,Eletivos
2,SMART,0,PAQUIMETRIA ULTRASSONICA,Exames,Procedimento,Exames,Exames,Paquimetria,Eletivos
2,SMART,0,PAQUIMETRIA ULTRASSONICA - MONOCULAR,Exames,Procedimento,Exames,Exames,Paquimetria,Eletivos
2,SMART,0,PAQUIMETRIA ULTRASSONICA BINOCULAR,Exames,Procedimento,Exames,Exames,Paquimetria,Eletivos
2,SMART,0,PARACENTESE,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Paracentese da Camara Interior,Eletivos
2,SMART,0,PARACENTESE SUS,Cirurgias,Procedimento,Outras Cirurgias,Pequenos Procedimentos,Paracentese da Camara Interior,Eletivos
2,SMART,0,PARACETAMOL COMP. 750MG,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
2,SMART,0,PARANCETESE DA CAMARA INTERIOR,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med,Mat/Med
2,SMART,0,PC  RETINOGRAFIA FLUORESCENTE,Exames,Associada,Exames,Exames,Retinografia,Eletivos
2,SMART,0,PC AGULHAMENTO,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Agulhamento,Cronico
2,SMART,0,PC ANEL DE FERRARA,Cirurgias,Associada,Refrativa,Refrativa,Anel Intraestromal,Eletivos
2,SMART,0,PC ANEL INTRA  ESTROMAL  COM FEMTO,Cirurgias,Associada,Refrativa,Refrativa,Anel Intraestromal,Eletivos
2,SMART,0,PC ANGIO,Exames,Associada,Exames,Exames,Angiofluoresceinografia,Eletivos
2,SMART,0,PC ANGIOFLUORESCEINO,Exames,Associada,Exames,Exames,Angiofluoresceinografia,Eletivos
2,SMART,0,PC ANTEGEOG C/EY,Cirurgias,Associada,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
2,SMART,0,PC ANTIG C/IM VAL AH,Cirurgias,Associada,Terapia Antiangiogênica,Terapia Antiangiogênica,Terapia Foto Dinamica,Cronico
2,SMART,0,PC ANTIGIOFLUORE,Exames,Associada,Exames,Exames,Angiofluoresceinografia,Eletivos
2,SMART,0,PC ANTIGLAUCO FISTUL,Cirurgias,Associada,Terapia Antiangiogênica,Terapia Antiangiogênica,Terapia Foto Dinamica,Cronico
2,SMART,0,PC ANTIGLAUCOMATOSA,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
2,SMART,0,PC APL INJ IV LUCENT,Cirurgias,Associada,Terapia Antiangiogênica,Terapia Antiangiogênica,Lucentis,Cronico
2,SMART,0,PC APLIC DE AVASTIN,Cirurgias,Associada,Terapia Antiangiogênica,Terapia Antiangiogênica,Avastin,Cronico
2,SMART,0,PC APLIC TRIA S/VITR,Cirurgias,Associada,Plastica,Plastica Ocular,Botox,Eletivos
2,SMART,0,PC APLIC. BOTOX,Cirurgias,Associada,Plastica,Plastica Ocular,Botox,Eletivos
2,SMART,0,PC APLICACAO DE BOTOX,Cirurgias,Associada,Plastica,Plastica Ocular,Botox,Eletivos
2,SMART,0,PC APLICACAO DE BOTOX CIRURGICO,Cirurgias,Associada,Plastica,Plastica Ocular,Botox,Eletivos
2,SMART,0,PC APLICACAO DE INJECAO INTRAVITREA,Cirurgias,Associada,Terapia Antiangiogênica,Terapia Antiangiogênica,Ozurdex,Cronico
2,SMART,0,PC APLICACAO DE MANITOL,Cirurgias,Associada,Outras Cirurgias,Pequenos Procedimentos,Aplicação de Manitol,Eletivos
2,SMART,0,PC APLICACAO DE TRIANCINOLONA S/VITRECTOMIA,Cirurgias,Associada,Retina,Retina,Injeção Subretiniana De Triancinolona,Cronico
2,SMART,0,PC AUTOTRANSP CONJUT,Cirurgias,Associada,Outras Cirurgias,Córnea,Auto Transplante Conjutival,Eletivos
2,SMART,0,PC AUTOTRANSPLANTE,Cirurgias,Associada,Outras Cirurgias,Córnea,Auto Transplante Conjutival,Eletivos
2,SMART,0,PC AUTOTRANSPLANTE CONJUTIVAL,Cirurgias,Associada,Outras Cirurgias,Córnea,Auto Transplante Conjutival,Eletivos
2,SMART,0,PC AVASTIN,Cirurgias,Associada,Terapia Antiangiogênica,Terapia Antiangiogênica,Avastin,Cronico
2,SMART,0,PC AVASTIN MAT/MED,Cirurgias,Associada,Terapia Antiangiogênica,Terapia Antiangiogênica,Avastin,Cronico
2,SMART,0,PC BIOPSIA CONJUNTIV,Cirurgias,Associada,Outras Cirurgias,Pequenos Procedimentos,Biopsia de Conjuntiva,Eletivos
2,SMART,0,PC BLEDAROPLASTIA SUPERIOR + SUPERCILIOS,Cirurgias,Associada,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
2,SMART,0,PC BLEF INFER AO,Cirurgias,Associada,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
2,SMART,0,PC BLEF.INF+SUP,Cirurgias,Associada,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
2,SMART,0,PC BLEFA INF + SUS S,Cirurgias,Associada,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
2,SMART,0,PC BLEFARO PLASTIAINF + SUP,Cirurgias,Associada,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
2,SMART,0,PC BLEFAROPLASTIA INF C/SOOF,Cirurgias,Associada,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
2,SMART,0,PC BLEFAROPLASTIA INFERIOR BILATERAL,Cirurgias,Associada,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
2,SMART,0,PC BLEFAROPLASTIA SUP C/ROOF,Cirurgias,Associada,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
2,SMART,0,PC BLEFAROPLASTIA SUPERIOR + BLEFAROPLASTIA INFERIOR,Cirurgias,Associada,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
2,SMART,0,PC BLEFAROPLASTIA SUPERIOR BILATERAL,Cirurgias,Associada,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
2,SMART,0,PC BOLSAS PALPEBRAIS,Cirurgias,Associada,Plastica,Plastica Ocular,Correção de Bolsas Palpebrais,Eletivos
2,SMART,0,PC CALAZIO,Cirurgias,Associada,Plastica,Plastica Ocular,Calázio,Eletivos
2,SMART,0,PC CALÁZIO,Cirurgias,Associada,Plastica,Plastica Ocular,Calázio,Eletivos
2,SMART,0,PC CALAZIO - TRATAMENTO CIRURGICO,Cirurgias,Associada,Plastica,Plastica Ocular,Calázio,Eletivos
2,SMART,0,PC CAPSULECTOMIA,Exames,Associada,Exames,Exames,Yag Laser,Eletivos
2,SMART,0,PC CAPSULECTOMIA YAG,Exames,Associada,Exames,Exames,Yag Laser,Eletivos
2,SMART,0,PC CAPSULECTOMIA YAG OU CIRURGICA,Exames,Associada,Exames,Exames,Yag Laser,Eletivos
2,SMART,0,PC CAPSULO YAG LASER,Exames,Associada,Exames,Exames,Yag Laser,Eletivos
2,SMART,0,PC CAPSULOT CIRU ENF,Exames,Associada,Exames,Exames,Yag Laser,Eletivos
2,SMART,0,PC CAPSULOTOMIA,Exames,Associada,Exames,Exames,Yag Laser,Eletivos
2,SMART,0,PC CASTANARES,Cirurgias,Associada,Outras Cirurgias,Pequenos Procedimentos,Castanares,Eletivos
2,SMART,0,PC CERATECTOMIA FOTOTERAPEUTICA,Cirurgias,Associada,Refrativa,Refrativa,PTK,Eletivos
2,SMART,0,PC CERATECTOMIA SUPE,Cirurgias,Associada,Refrativa,Refrativa,PTK,Eletivos
2,SMART,0,PC CICLODESTRUTIVO DE GLAUCOMA,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
2,SMART,0,PC CICLOTERAPIA,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Ciclocrioterapia,Cronico
2,SMART,0,PC CICLOTERAPIA ANTIGLAUCOMATOSA QUALQUER,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Ciclocrioterapia,Cronico
2,SMART,0,PC CIR ANT MITOMICIN,Cirurgias,Associada,Retina,Retina,Vitrectomia,Cronico
2,SMART,0,PC CIR ANTIGLAUC APT,Exames,Associada,Exames,Exames,Pacote Glaucoma,Eletivos
2,SMART,0,PC CIR ANTIGLAUC ENF,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
2,SMART,0,PC CIR CATA SUS C/EX,Cirurgias,Associada,Catarata,Catarata,Facectomia c/ LIO,Eletivos
2,SMART,0,PC CIR CATA SUS S/EX,Cirurgias,Associada,Catarata,Catarata,Facectomia c/ LIO,Eletivos
2,SMART,0,PC CIR FIS ANTIGLAUC,Exames,Associada,Exames,Exames,Pacote Glaucoma,Eletivos
2,SMART,0,PC CIRURGIA FISTULIZ,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
2,SMART,0,PC CIRURGIA FISTULIZANTE ANTIGLAUCOMATOSA,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
2,SMART,0,PC CIRURGIA FISTULIZANTE COM IMPLANTE DE VALVULA,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Antiglaucomatosa c/ Valvula,Cronico
2,SMART,0,PC CIRURGIAS ANT,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
2,SMART,0,PC COMP DE ANEL FEMT,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
2,SMART,0,PC COMPL LASIK PRESO,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
2,SMART,0,PC COMPL REFR G RESI,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
2,SMART,0,PC COMPL REFRATIVA P/GRAU RESIDUAL,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
2,SMART,0,PC COMPLE PRK PESONA,Cirurgias,Associada,Outras Cirurgias,Glaucoma,Antiglaucomatosa,Cronico
2,SMART,0,PC COMPLEMENTO DE ANEL FEMTO SEGUNDO,Cirurgias,Associada,Refrativa,Refrativa,Anel Intraestromal,Eletivos
2,SMART,0,PC COMPLEMENTO LASIK  PERSONALIZADO,Cirurgias,Associada,Refrativa,Refrativa,Anel Intraestromal,Eletivos
2,SMART,0,PC COMPLEMENTO LASIK FEMTO SEG,Cirurgias,Associada,Refrativa,Refrativa,LASIK,Eletivos
2,SMART,0,PC COMPLEMENTO PRK OTIMIZADO (AO),Cirurgias,Associada,Refrativa,Refrativa,PRK,Eletivos
2,SMART,0,PC COMPLEMENTO PRK PERSONALIZADO,Cirurgias,Associada,Refrativa,Refrativa,PRK,Eletivos
2,SMART,0,PC COR EST CA AN APT,Cirurgias,Associada,Outras Cirurgias,Córnea,Reconstrução da Camara Anterior,Eletivos
2,SMART,0,PC COR EST CA AN ENF,Cirurgias,Associada,Outras Cirurgias,Córnea,Reconstrução da Camara Anterior,Eletivos
2,SMART,0,PC CORETE PRESBY LASIK,Cirurgias,Associada,Refrativa,Refrativa,LASIK,Eletivos
2,SMART,0,PC CORRECAO DE BOLSA,Cirurgias,Associada,Plastica,Plastica Ocular,Correção de Bolsas Palpebrais,Eletivos
2,SMART,0,PC CORRECAO DE ENTROPIO / ECTROPIO UNILATERAL,Cirurgias,Associada,Plastica,Plastica Ocular,Correção Cirurgica de Ectrópio ou Entrópio,Eletivos
2,SMART,0,PC CORRECAO DE PTOSE PALPEBRAL UNILATERAL,Cirurgias,Associada,Plastica,Plastica Ocular,Ptose,Eletivos
2,SMART,0,PC CORT FEM LASIK OD,Cirurgias,Intralase,Refrativa,Refrativa,LASIK,Eletivos
2,SMART,0,PC CORT FEM LASIK OE,Cirurgias,Intralase,Refrativa,Refrativa,LASIK,Eletivos
2,SMART,0,PC CORTE COM LENSX,Cirurgias,Lensx,Catarata,Catarata,Facectomia c/ LIO,Eletivos
2,SMART,0,PC CROSLINK,Cirurgias,Associada,Refrativa,Refrativa,Cross Linking,Eletivos
2,SMART,0,PC CROSS-LINKING (CXL) DE COLÁGENO CORNEANO (OD),Cirurgias,Associada,Refrativa,Refrativa,Cross Linking,Eletivos
2,SMART,0,PC CROSS-LINKING (CXL) DE COLÁGENO CORNEANO (OE),Cirurgias,Associada,Refrativa,Refrativa,Cross Linking,Eletivos
2,SMART,0,PC CROSS-LINKING OD,Cirurgias,Associada,Refrativa,Refrativa,Cross Linking,Eletivos
2,SMART,0,PC CROSS-LINKING OE,Cirurgias,Associada,Refrativa,Refrativa,Cross Linking,Eletivos
2,SMART,0,PC CURVA,Exames,Associada,Exames,Exames,Curva tensional diária,Eletivos
2,SMART,0,PC DACRIOCISTOR ENF,Cirurgias,Associada,Plastica,Plastica Ocular,Dacriocistorinostomia,Eletivos
2,SMART,0,PC DELAM CORNE LASIK,Cirurgias,Associada,Refrativa,Refrativa,LASIK,Eletivos
2,SMART,0,PC DELAMINACAO CORNEANA COM FOTOABLACAO ESTROMAL LASIK,Cirurgias,Associada,Refrativa,Refrativa,LASIK,Eletivos
2,SMART,0,PC DELAMINAÇÃO CORNEANA COM FOTOABLAÇÃOESTROMAL-LASIK,Cirurgias,Associada,Refrativa,Refrativa,LASIK,Eletivos
2,SMART,0,PC DERMAT INFERIOR,Cirurgias,Associada,Plastica,Plastica Ocular,Dermatocalaze,Eletivos
2,SMART,0,PC DERMAT OU BLEFARO,Cirurgias,Associada,Plastica,Plastica Ocular,Dermatocalaze,Eletivos
2,SMART,0,PC DERMATOCALAZE OU BLEFAROCALAZE,Cirurgias,Associada,Plastica,Plastica Ocular,Blefaroplastia,Eletivos
2,SMART,0,PC ECTROPIO,Cirurgias,Associada,Plastica,Plastica Ocular,Correção Cirurgica de Ectrópio ou Entrópio,Eletivos
2,SMART,0,PC ECTROPIO/ENTROPIO,Cirurgias,Associada,Plastica,Plastica Ocular,Correção Cirurgica de Ectrópio ou Entrópio,Eletivos
2,SMART,0,PC ENTROPIO,Cirurgias,Associada,Plastica,Plastica Ocular,Correção Cirurgica de Ectrópio ou Entrópio,Eletivos
2,SMART,0,PC ENTRÓPIO,Cirurgias,Associada,Plastica,Plastica Ocular,Correção Cirurgica de Ectrópio ou Entrópio,Eletivos
2,SMART,0,PC ENU/EVI C/IMP ENF,Cirurgias,Associada,Plastica,Plastica Ocular,Enucleação,Eletivos
2,SMART,0,PC ENUCL OU EVISCERA,Cirurgias,Associada,Plastica,Plastica Ocular,Enucleação,Eletivos
2,SMART,0,PC ENUCLEA C/IMP,Cirurgias,Associada,Plastica,Plastica Ocular,Enucleação,Eletivos
2,SMART,0,PC ENUCLEACAO OU EVISCERACAO COM OU SEM IMPLANTE,Cirurgias,Associada,Plastica,Plastica Ocular,Enucleação,Eletivos
2,SMART,0,PC EPILACAO,Cirurgias,Associada,Plastica,Plastica Ocular,Epilação,Eletivos
2,SMART,0,PC EPILAÇÃO DE CILIOS POR ELETROLISE,Cirurgias,Associada,Plastica,Plastica Ocular,Epilação,Eletivos
2,SMART,0,PC ESTR CRIANÇA BIL,Cirurgias,Associada,Outras Cirurgias,Estrabismo,Estrabismo,Eletivos
2,SMART,0,PC ESTRAB CICLO VERT,Cirurgias,Associada,Outras Cirurgias,Estrabismo,Estrabismo,Eletivos
2,SMART,0,PC ESTRABISMO,Cirurgias,Associada,Outras Cirurgias,Estrabismo,Estrabismo,Eletivos
2,SMART,0,PC ESTRABISMO C HORI,Cirurgias,Associada,Outras Cirurgias,Estrabismo,Estrabismo,Eletivos
2,SMART,0,PC ESTRABISMO CICLO VERTICAL / TRANSPOSICAO,Cirurgias,Associada,Outras Cirurgias,Estrabismo,Estrabismo,Eletivos
2,SMART,0,PC ESTRABISMO ENF,Cirurgias,Associada,Outras Cirurgias,Estrabismo,Estrabismo,Eletivos
2,SMART,0,PC ESTRABISMO HORIZONTAL,Cirurgias,Associada,Outras Cirurgias,Estrabismo,Estrabismo,Eletivos
2,SMART,0,PC ESTRABISMO SOB AN,Cirurgias,Associada,Outras Cirurgias,Estrabismo,Estrabismo,Eletivos
2,SMART,0,PC ESTRABISMO VER/HO,Cirurgias,Associada,Outras Cirurgias,Estrabismo,Estrabismo,Eletivos
2,SMART,0,PC EX PTERI C/ T. C.,Cirurgias,Associada,Outras Cirurgias,Córnea,Pterígio,Eletivos
2,SMART,0,PC EX TU CONJUT,Cirurgias,Associada,Outras Cirurgias,Córnea,Recobrimento Conjutival,Eletivos
2,SMART,0,PC EX TUM PALP S/PLA,Cirurgias,Associada,Outras Cirurgias,Pequenos Procedimentos,Exerese de Tumor Palpebral,Eletivos
2,SMART,0,PC EX TUMOR PALP,Cirurgias,Associada,Outras Cirurgias,Pequenos Procedimentos,Exerese de Tumor Palpebral,Eletivos
2,SMART,0,PC EXE PTE+AUTO CONJ,Cirurgias,Associada,Outras Cirurgias,Córnea,Pterígio,Eletivos
2,SMART,0,PC EXE TUM PÁL S/PL,Cirurgias,Associada,Outras Cirurgias,Pequenos Procedimentos,Exerese de Tumor Palpebral,Eletivos
2,SMART,0,PC EXE TUMOR DE ORBT,Cirurgias,Associada,Plastica,Plastica Ocular,Exerese de Tumor Orbital,Eletivos
2,SMART,0,PC EXE TUMOR PAL C/P,Cirurgias,Associada,Outras Cirurgias,Pequenos Procedimentos,Exerese de Tumor Palpebral,Eletivos
2,SMART,0,PC EXER TUM ORBI ENF,Cirurgias,Associada,Plastica,Plastica Ocular,Exerese de Tumor Palpebral,Eletivos
2,SMART,0,PC EXER.TUM.CONJ,Cirurgias,Associada,Outras Cirurgias,Córnea,Recobrimento Conjutival,Eletivos
2,SMART,0,PC EXERESE PTERIGIO,Cirurgias,Associada,Outras Cirurgias,Córnea,Pterígio,Eletivos
2,SMART,0,PC EXERESE TUMOR PALPEBRAL COM PLAST,Cirurgias,Associada,Plastica,Plastica Ocular,Ressecção de Tumores Palpebrais,Eletivos
2,SMART,0,PC EXERESE TUMOR PALPEBRAL SEM PLASTICA,Cirurgias,Associada,Plastica,Plastica Ocular,Ressecção de Tumores Palpebrais,Eletivos
2,SMART,0,PC EXPLANTE DE ANEL DE FERRARA,Cirurgias,Associada,Refrativa,Refrativa,Anel Intraestromal,Eletivos
2,SMART,0,PC EYLIA 1,Cirurgias,Associada,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
2,SMART,0,PC EYLIA 2,Cirurgias,Associada,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
2,SMART,0,PC EYLIA 3,Cirurgias,Associada,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
2,SMART,0,PC EYLIA 4,Cirurgias,Associada,Terapia Antiangiogênica,Terapia Antiangiogênica,Eylia,Cronico
2,SMART,0,PC FAC C/ LIO C/ FAC,Cirurgias,Associada,Catarata,Catarata,Facectomia c/ LIO,Eletivos
2,SMART,0,PC FAC C/ LIO S/ FAC,Cirurgias,Associada,Catarata,Catarata,Facectomia c/ LIO,Eletivos
2,SMART,0,PC FAC C/ LIO SENSAR,Cirurgias,Associada,Catarata,Catarata,Facectomia c/ LIO,Eletivos
2,SMART,0,PC FAC C/ LIO WF,Cirurgias,Associada,Catarata,Catarata,Facectomia c/ LIO,Eletivos
2,SMART,0,PC FAC C/LI C/FC APT,Cirurgias,Associada,Catarata,Catarata,Facectomia c/ LIO,Eletivos
2,SMART,0,PC FAC C/LI C/FC ENF,Cirurgias,Associada,Catarata,Catarata,Facectomia c/ LIO,Eletivos
2,SMART,0,PC FAC C/LIO DOBRAVE,Cirurgias,Associada,Catarata,Catarata,Facectomia c/ LIO,Eletivos
2,SMART,0,PC FAC C/LIO RIGIDA,Cirurgias,Associada,Catarata,Catarata,Facectomia c/ LIO,Eletivos
